rank,wcaID,name,attempt1,attempt2,attempt3,attempt4,attempt5,best,average
1,2003BURT01,Bob Burton,3.890,4.380,-2,-2,-2,3.890,-2
2,2005MUNJ01,Jonathan Mun,13.770,4.960,-2,-2,-2,4.960,-2
3,2003POCH01,Stefan Pochmann,10.340,12.440,-2,-2,-2,10.340,-2
