rank,wcaID,name,attempt1,attempt2,attempt3,attempt4,attempt5,best,average
1,2004KRIG01,Gunnar Krig,57.910,46.010,43.880,-2,-2,43.880,49.270
2,2005GUST01,Kenneth Gustavsson,83.110,123.990,142.240,-2,-2,83.110,116.450
