rank,wcaID,name,attempt1,attempt2,attempt3,attempt4,attempt5,best,average
1,2007LAIR01,Johannes Laire,4.650,4.910,3.810,6.550,2.610,2.610,4.460
2,2007TIIN01,Teemu Tiinanen,5.520,3.720,6.830,4.280,5.610,3.720,5.140
3,2003LARS01,Anders Larsson,9.720,6.440,6.830,6.560,6.770,6.440,6.720
4,2007HELL01,Otto von Hellens,7.110,9.400,-1,7.930,7.720,7.110,8.350
5,2007PYSS01,Okko Pyssysalo,39.970,13.650,14.380,12.190,13.720,12.190,13.920
6,2007VALK01,Mats Valk,-1,10.330,10.500,18.220,13.550,10.330,14.090
